hHostNameFinal,hOrder,hFamily,hGenus,hSpecies,hMarOTerr,hWildDomFAO,hAllZACites,hDiseaseZACites,hHuntedIUCN,hArtfclHbttUsrIUCN,IUCN_Species_ID,Authority,Synonyms,Common_names_Eng,Common_names_Fre,Common.names_Spa,RedList_status,RedList_criteria,RedList_criteria_version,Year_assessed,Population_trend,,,,,,,,,,,,,,
Perameles_nasuta,PERAMELEMORPHIA,PERAMELIDAE,Perameles,nasuta,Terrestrial,wild,135,23,0,1,40554,"_. Geoffroy, 1804",NA,Long-nosed Bandicoot,P_ramèle è Long Nez,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Perognathus_parvus,RODENTIA,HETEROMYIDAE,Perognathus,parvus,Terrestrial,wild,109,12,0,1,42610,"(Peale, 1848)",Perognathus xanthanotus,Great Basin Pocket Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_attwateri,RODENTIA,CRICETIDAE,Peromyscus,attwateri,Terrestrial,wild,36,2,0,0,42652,"J.A. Allen, 1895",NA,"Texas Deermouse, Texas Mouse",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_boylii,RODENTIA,CRICETIDAE,Peromyscus,boylii,Terrestrial,wild,132,23,0,0,16652,"(Baird, 1855)",NA,Brush Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_californicus,RODENTIA,CRICETIDAE,Peromyscus,californicus,Terrestrial,wild,209,41,0,0,16654,"(Gambel, 1848)",NA,California Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_eremicus,RODENTIA,CRICETIDAE,Peromyscus,eremicus,Terrestrial,wild,150,21,0,0,16659,"(Baird, 1858)",NA,Cactus Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_gossypinus,RODENTIA,CRICETIDAE,Peromyscus,gossypinus,Terrestrial,wild,166,36,0,1,42653,"(Le Conte, 1853)",NA,"Cotton Deermouse, Cotton Mouse, Key Largo Cotton Mouse",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_leucopus,RODENTIA,CRICETIDAE,Peromyscus,leucopus,Terrestrial,wild,1546,386,0,1,16669,"(Rafinesque, 1818)",NA,White-footed Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_maniculatus,RODENTIA,CRICETIDAE,Peromyscus,maniculatus,Terrestrial,wild,2216,399,0,1,16672,"(Wagner, 1845)",NA,"Deer Mouse, North American Deermouse",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_megalops,RODENTIA,CRICETIDAE,Peromyscus,megalops,Terrestrial,wild,13,3,0,0,16674,"Merriam, 1898",NA,"Broad-faced Deer Mouse, Brown Deer Mouse",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Peromyscus_melanophrys,RODENTIA,CRICETIDAE,Peromyscus,melanophrys,Terrestrial,wild,19,1,0,0,16677,"(Coues, 1874)",NA,"Plateau Deer Mouse, Plateau Mouse",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_melanotis,RODENTIA,CRICETIDAE,Peromyscus,melanotis,Terrestrial,wild,39,5,0,0,16678,"J.A. Allen & Chapman, 1897",NA,Black-eared Mouse,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Peromyscus_mexicanus,RODENTIA,CRICETIDAE,Peromyscus,mexicanus,Terrestrial,wild,75,19,0,1,16681,"(Saussure, 1860)",NA,Mexican Deer Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Peromyscus_truei,RODENTIA,CRICETIDAE,Peromyscus,truei,Terrestrial,wild,162,43,0,0,16694,"(Shufeldt, 1885)",NA,Pinyon Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Phacochoerus_aethiopicus,CETARTIODACTYLA,SUIDAE,Phacochoerus,aethiopicus,Terrestrial,wild,254,86,0,0,41767,"(Pallas, 1766)",NA,"Cape Warthog, Desert Warthog, Somali Warthog",Phacochère du Dèsert,NA,LC,NA,3.1,2011,stable,,,,,,,,,,,,,,
Phacochoerus_africanus,CETARTIODACTYLA,SUIDAE,Phacochoerus,africanus,Terrestrial,wild,66,12,0,1,41768,"(Gmelin, 1788)",NA,"Common Warthog, Eritrean Warthog, Warthog",Phacochère Commun,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Philander_opossum,DIDELPHIMORPHIA,DIDELPHIDAE,Philander,opossum,Terrestrial,wild,162,47,0,1,40516,"(Linnaeus, 1758)",NA,"Gray Four-eyed Opossum, Guaiki",Opossum Gris Quatre-yeux,Comadreja De Cuatro Ojos,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Philantomba_monticola,CETARTIODACTYLA,BOVIDAE,Philantomba,monticola,Terrestrial,wild,18,2,0,1,4143,"(Thunberg, 1789)",Cephalophus monticola,Blue Duiker,C_phalophe Bleu,Duiquero Azul,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Philetor_brachypterus,CHIROPTERA,VESPERTILIONIDAE,Philetor,brachypterus,Terrestrial,wild,9,3,0,1,16981,"(Temminck, 1840)",Vespertilio brachypterus,"Rohu's Bat, Short-winged Pipistrelle",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Phoca_vitulina,CARNIVORA,PHOCIDAE,Phoca,vitulina,Marine,wild,2123,422,1,0,17013,"Linnaeus, 1758",NA,"Common Seal, Harbor Seal, Harbour Seal",PHOQUE VEAU-MARIN,FOCA MOTEADA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Phocoena_phocoena,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,Marine,wild,1140,143,0,0,17027,"(Linnaeus, 1758)",Phocoena relicta  |Phocoena relicta,"Common Porpoise, Harbour Porpoise",Marsouin Commun,"Marsopa Com_n, Marsopa Com_n",LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Phocoena_spinipinnis,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,spinipinnis,Marine,wild,56,19,0,0,17029,"Burmeister, 1865",NA,"Black Porpoise, Burmeister's Porpoise",Marsouin De Burmeister,Marsopa Espinosa,DD,NA,3.1,2012,unknown,,,,,,,,,,,,,,
Phocoenoides_dalli,CETARTIODACTYLA,PHOCOENIDAE,Phocoenoides,dalli,Marine,wild,160,16,1,0,17032,"(True, 1885)",Phocoenoides truei,Dall's Porpoise,Marsouin De Dall,Marsopa De Dall,LC,NA,3.1,2012,unknown,,,,,,,,,,,,,,
Phyllostomus_discolor,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,discolor,Terrestrial,wild,111,13,0,1,17216,"Wagner, 1843",NA,Pale Spear-nosed Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Phyllostomus_hastatus,CHIROPTERA,PHYLLOSTOMIDAE,Phyllostomus,hastatus,Terrestrial,wild,148,31,0,1,17218,"(Pallas, 1767)",NA,Greater Spear-nosed Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Phyllotis_darwini,RODENTIA,CRICETIDAE,Phyllotis,darwini,Terrestrial,wild,133,13,0,0,17224,"(Waterhouse, 1837)",NA,Darwin's Leaf-eared Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Physeter_macrocephalus,CETARTIODACTYLA,PHYSETERIDAE,Physeter,macrocephalus,Marine,wild,2,1,0,0,41755,"Linnaeus, 1758",Physeter catodon  |Physeter catodon  |Physeter catodon,"Cachelot, Pot Whale, Spermacet Whale, Sperm Whale",Cachalot,"Ballena Esperma, Ballena Esperma, Cachalote, Cachalote",VU,A1d,3.1,2008,unknown,,,,,,,,,,,,,,
Pipistrellus_abramus,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,abramus,Terrestrial,wild,119,3,0,1,17320,"(Temminck, 1838)",Vespertilio irretilus  |Vespertilio pumiloides  |Vspertilio akokomuli,"Japanese Pipistrelle, Japanese Pipistrelle",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pipistrellus_ceylonicus,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,ceylonicus,Terrestrial,wild,35,5,0,1,17332,"(Kelaart, 1852)",Pipistrellus ceylonicus subspecies chrysothrix|Pipistrellus ceylonicus subspecies subcanus|Pipistrellus chrysothrix  |Scotophilus ceylonicus  |Vesperugo indicus,Kelaart's Pipistrelle,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pipistrellus_hesperus,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,hesperus,Terrestrial,wild,69,10,0,0,17341,"H. Allen, 1864",NA,Western Pipistrelle,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pipistrellus_kuhlii,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,kuhlii,Terrestrial,wild,156,9,0,1,17314,"(Kuhl, 1817)",NA,Kuhl's Pipistrelle,Pipistrelle De Kuhl,Murci_lago De Borde Claro,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pipistrellus_nathusii,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,nathusii,Terrestrial,wild,317,8,0,1,17316,"(Keyserling & Blasius, 1839)",NA,Nathusius' Pipistrelle,Pipistrelle De Nathusius,Murci_lago De Nathusius,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pipistrellus_pipistrellus,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,pipistrellus,Terrestrial,wild,818,83,0,1,17317,"(Schreber, 1774)",NA,Common Pipistrelle,Pipistrelle Commune,Murci_lago Enano,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pipistrellus_subflavus,CHIROPTERA,VESPERTILIONIDAE,Pipistrellus,subflavus,Terrestrial,wild,205,18,0,1,17366,"(F. Cuvier, 1832)",NA,Eastern Pipistrelle,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pithecia_monachus,PRIMATES,PITHECIIDAE,Pithecia,monachus,Terrestrial,wild,19,3,1,0,39985,"(_. Geoffroy, 1812)",NA,"Geoffroy's Monk Saki, Miller's Monk Saki",NA,Parahuaco Com_n O Negro,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pithecia_pithecia,PRIMATES,PITHECIIDAE,Pithecia,pithecia,Terrestrial,wild,93,13,0,0,41569,"(Linnaeus, 1766)",NA,"Golden-faced Saki, Guianan Saki, White-faced Saki",NA,"Mono Viudo, Parauac_",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Platyrrhinus_helleri,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,helleri,Terrestrial,wild,11,2,0,1,17570,"(Peters, 1866)",NA,Heller's Broad-nosed Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Platyrrhinus_lineatus,CHIROPTERA,PHYLLOSTOMIDAE,Platyrrhinus,lineatus,Terrestrial,wild,31,3,0,0,17565,"(_. Geoffroy, 1810)",NA,"White-lined Bat, White-lined Broad-nosed Bat",St_noderme Pseudo-vampire,Murci_lago De Estrias Blancas,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Plecotus_auritus,CHIROPTERA,VESPERTILIONIDAE,Plecotus,auritus,Terrestrial,wild,649,52,0,1,17596,"Linnaeus, 1758",NA,"Brown Big-eared Bat, Brown Long-eared Bat","Oreillard Brun, Oreillard Roux",Orejudo Dorado,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pongo_abelii,PRIMATES,HOMINIDAE,Pongo,abelii,Terrestrial,wild,198,26,1,0,39780,"Lesson, 1827",NA,Sumatran Orangutan,Orang-outan De Sumatra,NA,CR,A2cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Pongo_pygmaeus,PRIMATES,HOMINIDAE,Pongo,pygmaeus,Terrestrial,wild,1544,170,1,0,17975,"(Linnaeus, 1760)",NA,Bornean Orangutan,Orang-outan De Born_o,Orang-ut_n,EN,A2cd+3cd+4cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Potamochoerus_porcus,CETARTIODACTYLA,SUIDAE,Potamochoerus,porcus,Terrestrial,wild,87,16,1,1,41771,"(Linnaeus, 1758)",NA,Red River Hog,Potamochère D' Afrique,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Potos_flavus,CARNIVORA,PROCYONIDAE,Potos,flavus,Terrestrial,wild,98,20,1,0,41679,"(Schreber, 1774)",NA,Kinkajou,NA,"Chosna, Cusu, Martilla, Mico De Noche, Mico Le_n, Mono Michi, Perro De Monte",LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Praomys_jacksoni,RODENTIA,MURIDAE,Praomys,jacksoni,Terrestrial,wild,47,11,0,1,18115,"(de Winton, 1897)",Praomys montis  |Praomys peromyscus,"Jackson's Praomys, Jackson's Soft-furred Mouse",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Presbytis_melalophos,PRIMATES,CERCOPITHECIDAE,Presbytis,melalophos,Terrestrial,wild,46,11,1,1,18129,"(Raffles, 1821)",Presbytis aurata  |Presbytis batuanus  |Presbytis ferrugineus  |Presbytis flavimanus  |Presbytis fluviatilis  |Presbytis fusco-murina  |Presbytis margae  |Presbytis nobilis,"Mitred Leaf Monkey, Sumatran Surili",Semnopithèque M_lalophe,Langur De Cresta,EN,A2cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Prionailurus_bengalensis,CARNIVORA,FELIDAE,Prionailurus,bengalensis,Terrestrial,wild,94,12,1,1,18146,"(Kerr, 1792)",NA,Leopard Cat,"Chat De Chine, Chat-l_opard Du Bengale","Gato Bengalê, Gato De Bengala",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Procapra_gutturosa,CETARTIODACTYLA,BOVIDAE,Procapra,gutturosa,Terrestrial,wild,101,14,1,0,18232,"(Pallas, 1777)",NA,"Dzeren, Mongolian Gazelle",Gazelle De La Mongolie,Gacela De Mongolia,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Procolobus_badius,PRIMATES,CERCOPITHECIDAE,Procolobus,badius,Terrestrial,wild,85,4,1,0,18240,"(Kerr, 1792)",NA,"Bay Colobus, Red Colobus, West African Red Colobus, Western Red Colobus","Colobe Bai, Colobe Bai D'Afrique Occidentale, Colobe Ferrugineux",Colobo Herrumbroso Occidental,EN,A2cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Procolobus_rufomitratus,PRIMATES,CERCOPITHECIDAE,Procolobus,rufomitratus,Terrestrial,wild,33,12,1,0,39993,"(Peters, 1879)",Procolobus badius subspecies rufomitratus,"Eastern Red Colobus, Tana River Red Colobus",NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Procyon_lotor,CARNIVORA,PROCYONIDAE,Procyon,lotor,Terrestrial,wild,1699,655,1,1,41686,"(Linnaeus, 1758)",Procyon gloveralleni  |Procyon insularis  |Procyon maynardi  |Procyon minor,Northern Raccoon,Raton Laveur,"Mapache, Mapachên, Zorra Manglera",LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Proechimys_guairae,RODENTIA,ECHIMYIDAE,Proechimys,guairae,Terrestrial,wild,20,2,0,0,18284,"Thomas, 1901",NA,Guaira Spiny Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Proechimys_guyannensis,RODENTIA,ECHIMYIDAE,Proechimys,guyannensis,Terrestrial,wild,53,29,1,1,18277,"(_. Geoffroy, 1803)",Proechimys cayennensis  |Proechimys warreni,Cayenne Spiny Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Proechimys_longicaudatus,RODENTIA,ECHIMYIDAE,Proechimys,longicaudatus,Terrestrial,wild,10,3,0,0,18289,"(Rengger, 1830)",NA,Long-tailed Spiny Rat,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Proechimys_semispinosus,RODENTIA,ECHIMYIDAE,Proechimys,semispinosus,Terrestrial,wild,66,21,0,0,18297,"Tomes, 1860",Proechimys gorgonae,Tome's Spiny Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Proteles_cristata,CARNIVORA,HYAENIDAE,Proteles,cristata,Terrestrial,wild,4,1,1,0,18372,"(Sparrman, 1783)",Proteles cristatus  |Proteles cristatus,Aardwolf,Protèle,Lobo De Tierra,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pseudalopex_gymnocercus,CARNIVORA,CANIDAE,Pseudalopex,gymnocercus,Terrestrial,wild,30,10,1,1,6928,"(G. Fischer, 1814)",Lycalopex gymnocercus,"Azara's Fox, Azaras Fox, Azara's Zorro, Pampas Fox","Renard Dazara, Renard D'Azara","Zorro De Azara, Zorro De Campo, Zorro Del Paês, Zorro De Patas Amarillas, Zorro Pampa, Zorro Pampeano",LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Pseudalopex_vetulus,CARNIVORA,CANIDAE,Pseudalopex,vetulus,Terrestrial,wild,9,4,0,1,6926,"(Lund, 1842)",Lycalopex vetulus,"Hoary Fox, Hoary Zorro, Small-toothed Dog",Renard Du Br_sil,Zorro De Campo Com_n,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pseudois_nayaur,CETARTIODACTYLA,BOVIDAE,Pseudois,nayaur,Terrestrial,wild,114,13,1,0,18536,"(Hodgson, 1833)",NA,"Bharal, Blue Sheep",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pteronotus_davyi,CHIROPTERA,MORMOOPIDAE,Pteronotus,davyi,Terrestrial,wild,44,7,0,0,18705,"Gray, 1838",Pteronotus davyi subspecies calvus|Pteronotus davyi subspecies fulvus|Pteronotus davyi subspecies incae,Davy's Naked-backed Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pteronotus_parnellii,CHIROPTERA,MORMOOPIDAE,Pteronotus,parnellii,Terrestrial,wild,243,8,0,1,18708,"Gray, 1843",Pteronotus parnellii subspecies fuscus|Pteronotus parnellii subspecies gonavensis|Pteronotus parnellii subspecies mesoamericanus|Pteronotus parnellii subspecies mexicanus|Pteronotus parnellii subspecies portoricensis|Pteronotus parnellii subspecies pusillus|Pteronotus parnellii subspecies rubiginosus,"Common Mustached Bat, Parnell's Mustached Bat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pteropus_admiralitatum,CHIROPTERA,PTEROPODIDAE,Pteropus,admiralitatum,Terrestrial,wild,1,0,0,0,18713,"Thomas, 1894",NA,"Admiralty Flying-fox, Admiralty Flying Fox",NA,Zorro Volador De Las Islas De Almirantazgo,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pteropus_alecto,CHIROPTERA,PTEROPODIDAE,Pteropus,alecto,Terrestrial,wild,92,24,0,1,18715,"Temminck, 1837",NA,"Black Flying Fox, Central Flying-fox",NA,Zorro Volador Negro,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pteropus_capistratus,CHIROPTERA,PTEROPODIDAE,Pteropus,capistratus,Terrestrial,wild,1,0,0,1,136373,"Peters, 1876",NA,Bismarck Flying Fox,NA,NA,NT,NA,3.1,2010,decreasing,,,,,,,,,,,,,,
Pteropus_conspicillatus,CHIROPTERA,PTEROPODIDAE,Pteropus,conspicillatus,Terrestrial,wild,36,14,1,1,18721,"Gould, 1850",NA,"Spectacled Flying-fox, Spectacled Flying Fox",NA,Zorro Volador De Anteojos,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pteropus_giganteus,CHIROPTERA,PTEROPODIDAE,Pteropus,giganteus,Terrestrial,wild,204,13,1,1,18725,"(Br_nnich, 1782)",Pteropus ariel  |Pteropus assamensis  |Pteropus edwardsi  |Pteropus kelaarti  |Pteropus leucocephalus  |Pteropus medius  |Pteropus ruvicollis  |Vespertilio gigantea,"Indian Flying-fox, Indian Flying Fox",NA,Zorro Volador De La India,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Pteropus_hypomelanus,CHIROPTERA,PTEROPODIDAE,Pteropus,hypomelanus,Terrestrial,wild,58,9,1,1,18729,"Temminck, 1853",Pteropus annectens  |Pteropus cagayanus  |Pteropus canus  |Pteropus condorensis  |Pteropus enganus  |Pteropus fretensis  |Pteropus geminorum  |Pteropus lepidus  |Pteropus luteus  |Pteropus macassaricus  |Pteropus maris  |Pteropus robinsoni  |Pteropus satyrus  |Pteropus simalurus  |Pteropus tomesi  |Pteropus tricolor  |Pteropus vulcanius,"Island Flying Fox, Small Flying-fox, Variable Flying-fox, Variable Flying Fox",NA,Zorro Volador Peque_o,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Pteropus_lylei,CHIROPTERA,PTEROPODIDAE,Pteropus,lylei,Terrestrial,wild,15,6,1,1,18734,"K. Andersen, 1908",NA,Lyle's Flying Fox,NA,Zorro Volador De Lyle,VU,A4cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Pteropus_neohibernicus,CHIROPTERA,PTEROPODIDAE,Pteropus,neohibernicus,Terrestrial,wild,7,2,0,1,18742,"Peters, 1876",NA,"Bismarck Flying-fox, Greater Flying Fox, Great Flying Fox",NA,Zorro Volador De Bismarck,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pteropus_poliocephalus,CHIROPTERA,PTEROPODIDAE,Pteropus,poliocephalus,Terrestrial,wild,184,26,1,1,18751,"Temminck, 1825",NA,"Gray-headed Flying Fox, Grey-headed Flying-fox, Grey-headed Flying Fox",NA,Zorro Volador De Cabeza Gris,VU,A2ace,3.1,2008,decreasing,,,,,,,,,,,,,,
Pteropus_rufus,CHIROPTERA,PTEROPODIDAE,Pteropus,rufus,Terrestrial,wild,26,7,1,1,18756,"æ. Geoffroy, 1803",NA,"Madagascan Flying Fox, Madagascar Flying-fox, Madagascar Fruit Bat",Renard Volant,Zorro Volador De Madagascar,VU,A2acd,3.1,2008,decreasing,,,,,,,,,,,,,,
Pteropus_scapulatus,CHIROPTERA,PTEROPODIDAE,Pteropus,scapulatus,Terrestrial,wild,97,18,0,1,18758,"Peters, 1862",NA,Little Red Flying Fox,NA,Zorro Volador De Queensland,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pteropus_vampyrus,CHIROPTERA,PTEROPODIDAE,Pteropus,vampyrus,Terrestrial,wild,65,11,1,1,18766,"(Linnaeus, 1758)",Pteropus caninus  |Pteropus celaeno  |Pteropus edulis  |Pteropus funereus  |Pteropus javanicus  |Pteropus kalou  |Pteropus kelaarti  |Pteropus kopangi  |Pteropus lanensis  |Pteropus malaccensis  |Pteropus natunae  |Pteropus nudus  |Pteropus phaiops  |Pteropus pluton  |Pteropus pteronotus  |Pteropus sumatrensis,"Large Flying-fox, Large Flying Fox",NA,Zorro Volador De Cuello Rojo,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Pudu_puda,CETARTIODACTYLA,CERVIDAE,Pudu,puda,Terrestrial,wild,29,7,1,0,18848,"(Molina, 1782)",NA,"Chilean Pudu, Southern Pudu","Poudou Du Sud, Pudu Du Sud","Ciervo Enano, Pudu, Pudu Meridional, Venadito, Venado",VU,A2cd+3cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Puma_concolor,CARNIVORA,FELIDAE,Puma,concolor,Terrestrial,wild,824,134,1,0,18868,"(Linnaeus, 1771)",NA,"Cougar, Deer Tiger, Mountain Lion, Puma, Red Tiger",NA,"Le_n Americano, Le_n Bayo, Le_n Colorado, Le_n De Monta_a, Mitzli, Onza Bermeja",LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Pusa_caspica,CARNIVORA,PHOCIDAE,Pusa,caspica,Marine,wild,70,11,1,0,41669,"(Gmelin, 1788)",Phoca caspica,Caspian Seal,NA,NA,EN,A2abd+3bd+4abd,3.1,2008,decreasing,,,,,,,,,,,,,,
Pusa_hispida,CARNIVORA,PHOCIDAE,Pusa,hispida,Marine,wild,323,47,1,0,41672,"(Schreber, 1775)",Phoca hispida  |Phoca hispida,"Fjord Seal, Jar Seal, Ringed Seal",PHOQUE ANNEL_,FOCA OCELADA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Pusa_sibirica,CARNIVORA,PHOCIDAE,Pusa,sibirica,Marine,wild,111,12,1,0,41676,"(Gmelin, 1788)",Phoca sibirica,Baikal Seal,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Pygathrix_nemaeus,PRIMATES,CERCOPITHECIDAE,Pygathrix,nemaeus,Terrestrial,wild,111,17,1,0,39826,"(Linnaeus, 1771)",NA,"Red-shanked Douc, Red-shanked Douc Langur",NA,NA,EN,A2cd+3cd+4cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Rangifer_tarandus,CETARTIODACTYLA,CERVIDAE,Rangifer,tarandus,Terrestrial,domestic,3545,561,1,1,29742,"(Linnaeus, 1758)",NA,"Caribou, Peary Caribou, Reindeer","Renne, RENNE","Reno, RENO",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Raphicerus_sharpei,CETARTIODACTYLA,BOVIDAE,Raphicerus,sharpei,Terrestrial,wild,10,0,0,0,19307,"Thomas, 1897",NA,Sharpe's Grysbok,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rattus_exulans,RODENTIA,MURIDAE,Rattus,exulans,Terrestrial,wild,442,106,0,1,19330,"(Peale, 1848)",NA,Polynesian Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rattus_fuscipes,RODENTIA,MURIDAE,Rattus,fuscipes,Terrestrial,wild,278,66,0,0,19333,"(Waterhouse, 1839)",NA,Bush Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rattus_losea,RODENTIA,MURIDAE,Rattus,losea,Terrestrial,wild,96,51,0,1,19341,"(Swinhoe, 1871)",NA,"Lesser Rice-field Rat, Losea Rat",NA,NA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Rattus_norvegicus,RODENTIA,MURIDAE,Rattus,norvegicus,Terrestrial,wild,3365,1198,0,1,19353,"(Berkenhout, 1769)",Rattus caraco  |Rattus caspius  |Rattus decimallus,Brown Rat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rattus_rattus,RODENTIA,MURIDAE,Rattus,rattus,Terrestrial,domestic,3004,1193,0,1,19360,"(Linnaeus, 1758)",NA,"Black Rat, House Rat, Roof Rat, Ship Rat",Rat Noir,Rata Negra,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rattus_tanezumi,RODENTIA,MURIDAE,Rattus,tanezumi,Terrestrial,wild,74,29,0,1,19366,"Temminck, 1844",NA,"Oriental House Rat, Tanezumi Rat",NA,NA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Rattus_tiomanicus,RODENTIA,MURIDAE,Rattus,tiomanicus,Terrestrial,wild,91,47,0,1,19368,"(Miller, 1900)",NA,"Malayan Field Rat, Malaysian Field Rat",NA,NA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Redunca_arundinum,CETARTIODACTYLA,BOVIDAE,Redunca,arundinum,Terrestrial,wild,50,10,1,0,19390,"(Boddaert, 1785)",NA,"Common Reedbuck, Southern Reedbuck",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Redunca_fulvorufula,CETARTIODACTYLA,BOVIDAE,Redunca,fulvorufula,Terrestrial,wild,72,15,1,0,19391,"(Afzelius, 1815)",NA,"Mountain Reedbuck, Western Mountain Reedbuck",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
